flight,instrument,opr_frame,opr_year,distance_m,ice_thickness_agasea,ice_thickness_opr,rssnr_agasea,rssnr_opr,lat,lon,ice_thickness_diff,rssnr_diff
X53d,HiCARS,Data_20161103_06_023,2016,386.26245561462434,1441.098750841751,1404.8693077168741,50.334498275553614,46.814987826320156,-75.8340628134921,-109.62282751141399,36.22944312487698,3.519510449233458
X53d,HiCARS,Data_20181031_01_047,2018,339.1179176951894,1373.3443905723905,1303.262900400883,57.40366277827162,56.93357077106481,-75.45876359827173,-109.51892745433597,70.08149017150754,0.47009200720680866
X53d,HiCARS,Data_20181115_01_021,2018,835.9014242203134,1598.1860437710438,1547.414218951436,56.23277844595245,59.19760698512232,-75.52587409242015,-109.51712044334568,50.7718248196079,-2.964828539169872
X53d,HiCARS,Data_20181115_01_024,2018,644.5474491072054,1581.9391346801344,1616.450109024351,57.262065388051,70.69924489490124,-75.56274620152098,-109.54683089749099,-34.51097434421649,-13.437179506850242
X55a,HiCARS,Data_20121016_02_008,2012,194.858299394557,1767.1943737373738,1751.5816457400592,65.08324220356174,60.33818594723349,-75.98703650352063,-109.0863780872211,15.61272799731455,4.7450562563282475
X55a,HiCARS,Data_20121016_02_010,2012,12.795875888166876,1933.295622895623,1972.7409444446118,73.68134700696156,66.473312744903,-76.09605352223087,-109.12031476096996,-39.445321548988886,7.208034262058561
X55a,HiCARS,Data_20121016_02_017,2012,283.00024613478206,2093.450737373738,2070.0510358746155,83.0825931361562,62.582260143461035,-76.22533850476418,-109.15215198705357,23.39970149912233,20.50033299269517
X55a,HiCARS,Data_20121016_02_020,2012,452.4019239403948,2123.912168350168,2131.97563951189,73.5581760252319,54.31307410766533,-76.27780117938559,-109.18145526512149,-8.063471161722191,19.245101917566572
X55a,HiCARS,Data_20121016_02_026,2012,631.328784201095,2199.05247979798,2193.900243149165,68.16886751037114,66.20144549908305,-76.35620671972937,-109.18406915055283,5.152236648815233,1.9674220112880931
X55a,HiCARS,Data_20121016_02_029,2012,108.9368213916432,2335.4722205387206,2326.595822371896,86.95190657956891,73.97801693946381,-76.41570350063463,-109.21136603959185,8.876398166824856,12.9738896401051
X55a,HiCARS,Data_20121016_02_036,2012,321.79852267945745,2131.069481481481,2087.74377977098,82.29764842272138,73.47711857989624,-76.5033739016825,-109.2458374115757,43.32570171050111,8.820529842825138
X55a,HiCARS,Data_20141103_04_031,2014,1237.4411149812058,2070.9988872053877,2069.3928999905493,84.44974532725318,68.4850679398963,-76.23089629240593,-109.15225226325398,1.6059872148384784,15.964677387356886
X55a,HiCARS,Data_20141103_04_036,2014,298.09817794714155,2168.4733602693605,2165.36962521387,75.79139839556504,81.6339884226589,-76.56325051521192,-109.25176534233199,3.103735055490233,-5.842590027093863
X55a,HiCARS,Data_20141121_06_003,2014,34.231676924169435,1460.3588754208754,1456.4889003188161,60.30510834870799,62.25384190120823,-75.8473282002362,-109.05176009010972,3.869975102059243,-1.9487335525002436
X55a,HiCARS,Data_20141121_06_006,2014,321.0899043615277,2635.6976868686866,2653.672262314976,84.8317226973193,92.49894225191196,-77.19523923043441,-109.45275947163266,-17.974575446289236,-7.667219554592663
X55a,HiCARS,Data_20141121_06_021,2014,216.23668351801234,2355.643929292929,2357.3230756605117,85.72256436454435,70.80329507879175,-76.71059443640829,-109.29867680074847,-1.679146367582689,14.919269285752605
X55a,HiCARS,Data_20141121_06_022,2014,377.2714481434321,2301.129437710438,2283.2357789968955,74.5290563413304,78.93524597394241,-76.69868755289309,-109.30665505793635,17.893658713542663,-4.406189632612012
X55a,HiCARS,Data_20161103_06_025,2016,162.03186611509764,1579.6831313131315,1583.4543892063075,54.00256177513592,50.53888449274887,-75.94634342156925,-109.07575754762883,-3.771257893175971,3.463677282387053
X55a,HiCARS,Data_20161109_03_043,2016,32.71950459705723,2470.4350942760943,2469.5765554538757,66.8335650690887,76.46768812536149,-77.05919927637754,-109.41527559219699,0.8585388222186339,-9.634123056272784
X55a,HiCARS,Data_20181115_01_008,2018,1032.447233626624,2348.575075757576,2301.7576031627996,80.90011089588585,60.29275052864918,-76.72564839031713,-109.28800972953152,46.81747259477652,20.607360367236666
X55a,HiCARS,Data_20181115_01_031,2018,97.12928436754737,1410.6060875420876,1407.6586366087058,53.27857265363748,49.08289439783205,-75.87318938615715,-109.05695790514957,2.9474509333817878,4.195678255805433
X55b,HiCARS,Data_20121012_03_007,2012,1368.4183622505946,826.0225572390573,610.399664424566,35.701979926038334,-2.132652517909466,-75.24480266267688,-108.89738395814467,215.62289281449125,37.8346324439478
X55b,HiCARS,Data_20121012_03_009,2012,21.47012275583397,851.389595959596,849.2517070254831,35.45647261641849,17.805290995196906,-75.3287620344645,-108.91216905423136,2.1378889341128797,17.651181621221582
X55b,HiCARS,Data_20121012_03_015,2012,140.44484374529392,1142.2595185185185,1096.9501215745825,48.075366120936806,27.80624705898889,-75.41831309559072,-108.9380928922852,45.30939694393601,20.269119061947915
X55b,HiCARS,Data_20121012_03_016,2012,71.87718934813695,1159.6360336700336,1150.028353263675,54.01350514724378,38.15078880754723,-75.50835114923873,-108.95911930907856,9.607680406358668,15.862716339696547
X55b,HiCARS,Data_20121012_03_023,2012,87.90695696040008,1035.5774057239057,1043.8718898854895,33.47457286588743,25.678745897765054,-75.59780920254437,-108.9832848669329,-8.294484161583796,7.795826968122377
X55b,HiCARS,Data_20121012_03_025,2012,607.6052540888229,1047.1238855218858,955.4081704036687,46.53789752916242,21.851301569107978,-75.55349749089532,-108.95850617554673,91.71571511821708,24.686595960054444
X55b,HiCARS,Data_20121012_03_031,2012,529.9610537763015,1375.6698131313133,1353.4949080718638,54.33068096386681,53.01385123584108,-75.46317186771063,-108.95645118840075,22.17490505944943,1.3168297280257306
X55b,HiCARS,Data_20121012_03_032,2012,263.16930476768954,711.68232996633,769.6343594918442,34.598257700778696,19.724422552597677,-75.3735992037276,-108.92924707769798,-57.95202952551415,14.87383514818102
X55b,HiCARS,Data_20121012_03_038,2012,412.59614527849834,973.6030521885522,946.5617984554865,42.81384592490309,20.181272930836883,-75.28405779155436,-108.89177136547801,27.041253733065673,22.63257299406621
X55b,HiCARS,Data_20121016_02_008,2012,150.07242588195606,1766.6766784511783,1751.5816457400592,68.51585549749126,60.33818594723349,-75.98704435430066,-109.08553999686433,15.095032711119075,8.177669550257768
X55b,HiCARS,Data_20121016_02_010,2012,7.44079864228727,1930.803765993266,1972.7409444446118,82.03174941091132,66.473312744903,-76.09606288820876,-109.11998606396233,-41.937178451345744,15.558436666008319
X55b,HiCARS,Data_20121016_02_017,2012,1524.0208334149445,2086.113739057239,2070.0510358746155,76.92184951550706,62.582260143461035,-76.21852145089807,-109.14957874674386,16.06270318262341,14.339589372046028
X55b,HiCARS,Data_20121023_04_057,2012,278.34022329231317,1054.8663097643098,956.6221579137124,44.370671390724254,60.54272027155845,-75.54849311074267,-108.96357430688016,98.2441518505974,-16.172048880834197
X55b,HiCARS,Data_20141103_04_005,2014,337.3547147600159,1107.2598787878787,1064.1629884410308,42.12870157136807,57.0638865602509,-75.51395580559512,-108.95385566293716,43.096890346847886,-14.935184988882831
X55b,HiCARS,Data_20141103_04_008,2014,261.5660570674259,763.2644494949495,752.6595820144635,24.339682836350114,36.034544185703716,-75.39567316202812,-108.935253234084,10.604867480486064,-11.694861349353602
X55b,HiCARS,Data_20141103_04_014,2014,87.97118107084555,976.8121262626264,966.5024610208098,47.74668797518254,50.98257795007267,-75.57572991564467,-108.97717825378919,10.30966524181656,-3.235889974890128
X55b,HiCARS,Data_20141103_04_016,2014,491.0109725803267,1074.9086632996632,1104.5742411666397,59.33465043506338,54.83411742055453,-75.70995834241425,-109.02017074210006,-29.66557786697649,4.500533014508854
X55b,HiCARS,Data_20141121_06_003,2014,69.45372935475388,1404.4729343434344,1456.4889003188161,56.77739488567239,62.25384190120823,-75.84741835367002,-109.05112708358934,-52.01596597538173,-5.47644701553584
X55b,HiCARS,Data_20161103_06_008,2016,478.4730877060297,805.1161498316499,756.8605834552167,28.634823622789387,36.28323512640482,-75.39767693635125,-108.93667698517797,48.255566376433194,-7.648411503615431
X55b,HiCARS,Data_20161103_06_016,2016,410.95757562118195,1087.5445723905725,1083.4161610358944,47.18316916437662,52.42961347050166,-75.70884648750386,-109.00400160195255,4.1284113546780645,-5.246444306125035
X55b,HiCARS,Data_20161103_06_025,2016,115.71996032169717,1583.4250084175085,1583.4543892063075,51.55243272991771,50.53888449274887,-75.94627290007924,-109.0748714951724,-0.029380788799016955,1.0135482371688411
X55b,HiCARS,Data_20181031_01_047,2018,117.83447321234213,711.5009898989899,690.35890072915,39.450220253908135,30.36006284984573,-75.38508774496987,-108.92544383126668,21.142089169839892,9.090157404062406
X55b,HiCARS,Data_20181115_01_021,2018,314.3246371483236,1097.452154882155,1089.4200213945364,49.6526899964737,48.70710028073528,-75.5159147486665,-108.9665141341122,8.032133487618466,0.9455897157384143
X55b,HiCARS,Data_20181115_01_031,2018,60.086509390018826,1418.3640387205385,1407.6586366087058,51.164747064968935,49.08289439783205,-75.87321844105449,-109.05627022613866,10.705402111832655,2.0818526671368858
X57a,HiCARS,Data_20121016_02_008,2012,400.8942794460792,1989.0926346801343,1963.89457249643,70.62260811963698,65.85562523739787,-75.99708457613477,-108.49916699197234,25.198062183704224,4.766982882239105
X57a,HiCARS,Data_20121016_02_011,2012,64.04024396019383,1925.5250942760945,1901.969968859155,64.0155542886348,54.38651690836942,-76.10397624650543,-108.53438566695787,23.555125416939518,9.62903738026538
X57a,HiCARS,Data_20121016_02_020,2012,621.3455029827096,2210.261457912458,2193.900243149165,75.93462868675817,74.86937317213048,-76.285920162581,-108.56645552233775,16.361214763292992,1.0652555146276939
X57a,HiCARS,Data_20121016_02_026,2012,96.34818431549395,2268.5290606060607,2246.9784748382576,78.39743191590476,71.14464319183563,-76.36441655513264,-108.5982199332914,21.550585767803113,7.252788724069134
X57a,HiCARS,Data_20121016_02_029,2012,499.22043134770644,2345.547723905724,2326.595822371896,82.65686809142495,73.31548732852137,-76.42486486166638,-108.6221327172571,18.951901533828277,9.341380762903583
X57a,HiCARS,Data_20121016_02_036,2012,312.554997696893,2238.7229528619528,2220.4393589937113,77.91488003156093,74.55212562971181,-76.51161635769198,-108.62838510493222,18.283593868241496,3.3627544018491164
X57a,HiCARS,Data_20121023_04_071,2012,1027.851052375512,1749.3500471380469,1665.2311637757202,72.28635142074195,67.86390978405537,-75.8682971363929,-108.49564642497734,84.11888336232664,4.422441636686585
X57a,HiCARS,Data_20141103_04_022,2014,1117.2722041024276,1718.9786464646463,1673.6993837189634,75.61821116173438,67.43441369990136,-75.89349625509185,-108.46194339416778,45.2792627456829,8.183797461833024
X57a,HiCARS,Data_20141103_04_031,2014,40.63422273615318,2048.934452861953,2044.135867037044,59.02900204581135,54.54579618840513,-76.233858121992,-108.56317355253984,4.798585824909196,4.483205857406226
X57a,HiCARS,Data_20141121_06_006,2014,1048.8626394183534,2515.7693619528623,2527.3870975474483,80.30208769687206,93.43661327780319,-77.30938418364038,-108.83041620481437,-11.617735594586065,-13.134525580931125
X57a,HiCARS,Data_20141121_06_021,2014,559.1316027022922,2388.886277777778,2401.101932779921,72.14175602846231,76.2966526954983,-76.90542417090475,-108.7285385732452,-12.21565500214274,-4.154896667035985
X57a,HiCARS,Data_20141121_06_023,2014,95.83675252940428,1934.215222222222,1941.4239330261214,69.04914851563868,75.54396815782763,-76.10847808456475,-108.536091680318,-7.208710803899294,-6.494819642188958
X57a,HiCARS,Data_20161103_06_017,2016,78.57060450639767,1430.5998265993264,1398.066066517277,53.88423303660076,56.63711747331302,-75.7172164667588,-108.44472543405445,32.53376008204941,-2.7528844367122574
X57a,HiCARS,Data_20161103_06_025,2016,492.8679020271775,1937.1649764309764,1916.8132079865827,67.79558718927188,62.03309669166697,-75.95478574801172,-108.506413130658,20.351768444393656,5.762490497604915
X57a,HiCARS,Data_20161103_06_032,2016,224.90908640996923,2042.296092592593,2042.6731701791355,71.60217852726785,62.55694938466074,-76.23279431576475,-108.56189871953396,-0.37707758654255485,9.045229142607113
X57a,HiCARS,Data_20161103_06_037,2016,69.09291527439879,2160.0575,2173.6355632713867,77.08116379109894,80.4643874429808,-76.57142025062308,-108.64814008498689,-13.578063271386782,-3.383223651881849
X57a,HiCARS,Data_20161109_03_044,2016,53.292254878700085,2195.4768888888893,2175.336373571286,78.40735686257082,82.27258982077059,-76.52752688837944,-108.63740282727849,20.14051531760333,-3.865232958199769
X57a,HiCARS,Data_20181115_01_008,2018,277.7650493949331,2382.962279461279,2385.947713007818,75.64311437056918,62.60445926350681,-76.90241548347736,-108.73107094952263,-2.985433546538843,13.038655107062368
X57a,HiCARS,Data_20181115_01_009,2018,1256.3758825721798,2002.312575757576,1966.680965979627,64.98972421116166,58.57634683814561,-76.15169993174479,-108.56820963412488,35.63160977794905,6.413377373016047
X57a,HiCARS,Data_20181115_01_010,2018,14.938656834894505,1933.3155925925928,1914.4830978757157,64.17987264729163,67.10401185926219,-76.10626413154972,-108.53403453167397,18.832494716877136,-2.924139211970555
X57a,HiCARS,Data_20181115_01_030,2018,1801.0453543969131,1428.3810454545455,1426.1804607746096,65.2665131507157,60.3227339615301,-75.72549135175882,-108.44043102737501,2.2005846799359006,4.943779189185598
X57b,HiCARS,Data_20141121_06_006,2014,1013.7810585796253,2499.3461801346803,2527.3870975474483,87.40816829322026,93.43661327780319,-77.30936196470174,-108.82968018843114,-28.040917412768067,-6.028444984582933
X57c,HiCARS,Data_20121012_03_009,2012,688.2523144325801,738.1108552188552,645.7851522172946,38.40048061371192,3.352347457422993,-75.3369344984596,-108.3708080030441,92.32570300156067,35.04813315628893
X57c,HiCARS,Data_20121012_03_014,2012,48.104919546462135,598.3686734006735,557.3214327354735,33.51233565285624,13.50862068285725,-75.42677152699218,-108.37784564453534,41.04724066519998,20.00371496999899
X57c,HiCARS,Data_20121012_03_017,2012,207.42875736391974,892.1975269360269,858.0980789736653,42.50139982915253,22.10931922801091,-75.5166557840023,-108.40156868378935,34.09944796236152,20.392080601141622
X57c,HiCARS,Data_20121012_03_022,2012,551.8853035772099,1210.856102693603,1185.4138410564037,50.30149213981556,30.32223878419394,-75.60599052450011,-108.42659774397924,25.44226163719918,19.97925335562162
X57c,HiCARS,Data_20121012_03_025,2012,565.3123445200607,1026.0128973063977,1052.7182618336717,41.62005490427258,33.466244892051954,-75.56178702428615,-108.3965932845407,-26.705364527274014,8.153810012220625
X57c,HiCARS,Data_20121012_03_030,2012,164.78353532262219,702.4703249158249,681.170640010023,28.80694659146097,16.30680380830632,-75.47137979418044,-108.39139568058451,21.299684905801882,12.50014278315465
X57c,HiCARS,Data_20121012_03_033,2012,175.40066989807858,558.9611228956229,539.6286888391091,30.870082615249068,30.257778581237126,-75.38174276289666,-108.37114566949697,19.332434056513762,0.6123040340119417
X57c,HiCARS,Data_20121012_03_038,2012,71.04392558016129,665.8770134680135,601.553292476384,34.75743092702512,-2.9773908548692383,-75.29199217097849,-108.3490847511174,64.32372099162956,37.734821781894354
X57c,HiCARS,Data_20121016_02_008,2012,389.25534755926526,1985.8541144781143,1963.89457249643,64.95330170839622,65.85562523739787,-75.99709598751404,-108.49895191564553,21.959541981684197,-0.9023235290016487
X57c,HiCARS,Data_20121016_02_011,2012,70.06817542367193,1930.7301178451185,1901.969968859155,64.00206245604514,54.38651690836942,-76.1039656192935,-108.53426706486192,28.760148985963497,9.615545547675715
X57c,HiCARS,Data_20121023_04_057,2012,754.3052296772254,1164.1279730639728,1186.9200848188652,53.004766901808544,53.43841666490178,-75.59057116885919,-108.39830778850913,-22.792111754892403,-0.43364976309323566
X57c,HiCARS,Data_20121023_04_071,2012,988.0088137935679,1781.7971616161617,1665.2311637757202,67.81538887921228,67.86390978405537,-75.8683827508003,-108.49640588133798,116.56599784044147,-0.048520904843087465
X57c,HiCARS,Data_20141103_04_022,2014,1120.5302396169634,1741.45632996633,1673.6993837189634,63.81429554766906,67.43441369990136,-75.89347614883243,-108.46199937965028,67.75694624736661,-3.620118152232294
X57c,HiCARS,Data_20141121_06_002,2014,739.2821590806914,755.1837171717171,520.294878842213,26.862416802976146,17.994224481422822,-75.2997755163112,-108.36314082753972,234.8888383295041,8.868192321553323
X57c,HiCARS,Data_20141121_06_023,2014,99.83331498558775,1940.9178350168356,1941.4239330261214,62.03238717073777,75.54396815782763,-76.10843415809049,-108.53600781283964,-0.506098009285779,-13.511580987089864
X57c,HiCARS,Data_20161103_06_005,2016,115.16805014345893,864.587441077441,828.29461605099,46.818921682269306,41.26287440687375,-75.49779450670293,-108.392365847604,36.29282502645094,5.5560472753955565
X57c,HiCARS,Data_20161103_06_014,2016,443.28271175867474,1157.2519124579126,1158.2518142314666,55.008009417544216,49.98266006399062,-75.5836791590672,-108.41877990720793,-0.9999017735540292,5.025349353553594
X57c,HiCARS,Data_20161103_06_017,2016,95.54357676390536,1438.8246902356902,1398.066066517277,55.76370062169987,56.63711747331302,-75.71723663866061,-108.4444193321932,40.75862371841322,-0.8734168516131504
X57c,HiCARS,Data_20161103_06_025,2016,484.2337048473303,1937.8078989898988,1916.8132079865827,61.07235781814588,62.03309669166697,-75.95474227216143,-108.50656714533514,20.99469100331612,-0.9607388735210876
X57c,HiCARS,Data_20181115_01_009,2018,1270.9530563082524,2001.573836700337,1966.680965979627,67.08542014717304,58.57634683814561,-76.15203750314728,-108.56820669083403,34.89287072071011,8.509073309027428
X57c,HiCARS,Data_20181115_01_010,2018,20.66606349790599,1937.1287323232325,1914.4830978757157,60.29667053873904,67.10401185926219,-76.10627061439794,-108.53392806374261,22.64563444751684,-6.807341320523143
X57c,HiCARS,Data_20181115_01_015,2018,91.64094953833171,627.4315336700336,572.4927469461243,35.2151893871826,42.77620801022547,-75.40409483759426,-108.37497345301907,54.93878672390929,-7.5610186230428695
X59a,HiCARS,Data_20121016_02_007,2012,198.15864046664325,2135.006225589226,2379.674054060989,73.40031020660996,71.77213875838177,-76.00553052242128,-107.92392810559636,-244.6678284717632,1.628171448228187
X59a,HiCARS,Data_20121016_02_011,2012,618.0760559572446,2017.4896043771043,1972.7409444446118,87.9991648266589,56.39722417275684,-76.11046728890666,-107.9292996462105,44.7486599324925,31.601940653902055
X59a,HiCARS,Data_20121016_02_020,2012,209.24380066906033,2322.9920370370373,2300.056706527351,75.84446937977917,69.72929810436699,-76.29241969090316,-107.97337242850753,22.935330509686537,6.11517127541218
X59a,HiCARS,Data_20121016_02_026,2012,392.8334591428534,2234.8346902356902,2246.9784748382576,75.14324880639911,62.91336441110662,-76.37146671694126,-107.98617186737889,-12.143784602567393,12.229884395292494
X59a,HiCARS,Data_20121016_02_030,2012,307.124352990937,2253.7093922558925,2246.9784748382576,79.58584933992292,70.60331176508906,-76.4328419301047,-107.9997889409037,6.730917417634828,8.982537574833856
X59a,HiCARS,Data_20121016_02_035,2012,235.06193338994564,2313.083031986532,2370.827682112807,77.63638177599184,69.00353702388233,-76.51862957960915,-108.01797223435764,-57.74465012627479,8.632844752109506
X59a,HiCARS,Data_20121023_04_071,2012,410.9871611713107,1959.289855218855,1514.6517500300429,61.2277814058298,60.97537228420019,-75.86219128996932,-107.90013632572058,444.63810518881223,0.2524091216296114
X59a,HiCARS,Data_20141103_04_031,2014,170.4897356238602,2289.2600976430977,2281.5519767999954,78.07364706725244,71.08663533323256,-76.24071858158536,-107.9640375678255,7.708120843102279,6.987011734019873
X59a,HiCARS,Data_20141103_04_036,2014,65.39473513637196,2537.462622895623,2530.754701941249,80.22423340086712,88.28341323456277,-76.57859482387707,-108.03681584674251,6.7079209543740035,-8.059179833695651
X59a,HiCARS,Data_20141121_05_008,2014,78.45137269882231,2505.348543771044,2505.4976689877435,79.06057927722205,79.05461325547316,-77.30473907204302,-108.20154225222439,-0.14912521669930356,0.005966021748889716
X59a,HiCARS,Data_20141121_06_007,2014,159.4111639412887,2613.3448484848486,2603.158196407965,82.50444698291415,88.63602515722604,-77.34271899716921,-108.20529684943602,10.186652076883547,-6.1315781743118976
X59a,HiCARS,Data_20141121_06_021,2014,668.6540302932023,2501.55365993266,2503.8138667908433,81.22028746479693,91.07191098645222,-76.97372950986647,-108.13486295215878,-2.26020685818321,-9.851623521655299
X59a,HiCARS,Data_20141121_06_024,2014,46.12794852355923,1794.3986616161617,1887.5422627253097,55.045410734237954,75.93589068633737,-75.88559979823174,-107.8980637217667,-93.143601109148,-20.89047995209942
X59a,HiCARS,Data_20161103_06_023,2016,335.77333405198317,1776.1435572390576,1716.1175925984576,52.792250400732016,63.7628142816518,-75.88908077825242,-107.89156604242511,60.02596464060002,-10.970563880919784
X59a,HiCARS,Data_20161103_06_026,2016,234.6956103469549,2191.754646464646,2224.659872268367,76.16252385693133,81.51873984240493,-75.96227110316931,-107.90750560587952,-32.905225803720896,-5.356215985473597
X59a,HiCARS,Data_20161103_06_031,2016,1781.6221471375752,2227.01519023569,2280.7866121650463,64.05815851014374,80.0150923678033,-76.23269391963694,-107.96122989167674,-53.771421929356165,-15.956933857659564
X59a,HiCARS,Data_20161109_03_045,2016,73.5464170236207,2157.5872946127947,2151.525029372695,70.52352053121575,68.13446016015644,-76.00151504332854,-107.92069795778295,6.062265240099805,2.3890603710593155
X59a,HiCARS,Data_20181115_01_007,2018,39.084515900165314,2488.387750841751,2475.1892294435374,78.26688207260663,69.3383399107244,-76.97830915863716,-108.1253302706931,13.198521398213416,8.928542161882234
X59b,HiCARS,Data_20141121_05_008,2014,36.06147968339857,2511.9748299663297,2505.4976689877435,75.42161070739924,79.05461325547316,-77.30472039052039,-108.20242248179846,6.477160978586198,-3.633002548073918
X59b,HiCARS,Data_20141121_05_009,2014,476.7548264661637,2696.4929259259256,2648.6208557242753,76.51339798060465,89.94093247988076,-77.61537105277671,-108.28722980193498,47.87207020165033,-13.427534499276106
X59b,HiCARS,Data_20141121_06_007,2014,197.1810714706456,2610.290292929293,2603.158196407965,74.31729991246776,88.63602515722604,-77.34268858748652,-108.2060721690664,7.132096521328094,-14.318725244758284
X59c,HiCARS,Data_20121012_03_009,2012,593.1041337724715,698.1013299663299,698.8633839063872,40.27148959849171,9.427821321084174,-75.3436576482062,-107.80849901387498,-0.7620539400572852,30.843668277407538
X59c,HiCARS,Data_20121012_03_014,2012,458.08934093217886,1107.3060387205387,1070.4110057300359,47.10506566956517,21.33683907627065,-75.43388829410591,-107.80508794750557,36.89503299050284,25.76822659329452
X59c,HiCARS,Data_20121012_03_017,2012,25.08116019963268,1467.7239629629637,1441.958627553685,50.99604625025749,34.630203843337114,-75.52373066703525,-107.82748869678278,25.765335409278805,16.36584240692038
X59c,HiCARS,Data_20121012_03_022,2012,203.1787229611495,1539.8242676767672,1512.7296031391422,54.46695668723032,40.94892283888767,-75.61325147730554,-107.84692358321438,27.09466453762502,13.518033848342654
X59c,HiCARS,Data_20121012_03_025,2012,374.5165139393073,1554.572883838384,1574.654206776417,58.66832907511163,44.99468629973795,-75.568681564993,-107.83353321599995,-20.081322938032827,13.67364277537368
X59c,HiCARS,Data_20121012_03_030,2012,141.09272499315432,1306.0215925925925,1273.8775605382245,56.26185301228201,34.299219229293755,-75.47869336914209,-107.82033818451353,32.144032054367926,21.962633782988256
X59c,HiCARS,Data_20121012_03_033,2012,28.931738649631825,942.3121835016834,937.7154265073045,39.4652550089576,25.77513683852164,-75.38897765496228,-107.80503594829608,4.596756994378893,13.690118170435959
X59c,HiCARS,Data_20121016_02_007,2012,129.69383532726403,2163.4417003367007,2379.674054060989,72.43773303718257,71.77213875838177,-76.00551926261434,-107.92521117951742,-216.23235372428826,0.6655942788007962
X59c,HiCARS,Data_20121023_04_057,2012,1326.5595428876268,1461.9627626262625,1488.0789123102177,53.23890554463002,43.26128351347694,-75.63538209416026,-107.87234364283768,-26.1161496839552,9.977622031153082
X59c,HiCARS,Data_20121023_04_071,2012,355.42197593897833,2008.391249158249,1514.6517500300429,66.12398693318912,60.97537228420019,-75.8623279142085,-107.9011714186488,493.73949912820603,5.148614648988925
X59c,HiCARS,Data_20141103_04_005,2014,83.03053863883964,1329.2725808080809,1296.5276916132814,49.730779176610255,53.55594853242799,-75.48087425382332,-107.82499515549017,32.7448891947995,-3.825169355817735
X59c,HiCARS,Data_20141103_04_008,2014,287.4325788738309,1033.122511784512,1040.5897576844259,47.10103250931517,41.03356172699363,-75.41155234331885,-107.81462250640618,-7.467245899913905,6.067470782321536
X59c,HiCARS,Data_20141103_04_014,2014,57.84227633312171,1607.3610488215486,1586.1416694801444,54.643593840253445,58.75471924852347,-75.5908677477041,-107.84118742405073,21.219379341404192,-4.111125408270027
X59c,HiCARS,Data_20141103_04_017,2014,944.5136205736776,1704.245505050505,1640.023339780956,65.98718993040681,63.75766353871575,-75.72882029700611,-107.87269430680406,64.22216526954912,2.229526391691067
X59c,HiCARS,Data_20141121_06_024,2014,13.232489677484685,1792.288838383838,1887.5422627253097,60.90967215871881,75.93589068633737,-75.88554732629468,-107.89867900925466,-95.2534243414716,-15.02621852761856
X59c,HiCARS,Data_20161103_06_008,2016,661.376833978296,1028.5397542087544,1032.3918520389136,45.98898170409604,47.1384638714779,-75.40871567069493,-107.81496183038536,-3.8520978301592095,-1.149482167381862
X59c,HiCARS,Data_20161103_06_014,2016,310.445434759473,1610.5109208754209,1578.3519583066093,47.32311577803635,53.3319900324586,-75.59229965497511,-107.83878709838407,32.1589625688116,-6.0088742544222455
X59c,HiCARS,Data_20161103_06_023,2016,369.1531097185701,1767.3075572390578,1716.1175925984576,68.42681756075544,63.7628142816518,-75.88912938343066,-107.8921944398461,51.18996464060024,4.664003279103639
X59c,HiCARS,Data_20161103_06_026,2016,233.70315220329343,2214.795567340067,2224.659872268367,61.721810435891314,81.51873984240493,-75.9622657268085,-107.90748538893683,-9.864304928300044,-19.796929406513613
X59c,HiCARS,Data_20161109_03_045,2016,31.101289825716066,2174.8655185185185,2151.525029372695,71.58548935906057,68.13446016015644,-76.00159926677489,-107.92181184044546,23.34048914582354,3.4510291989041377
X59c,HiCARS,Data_20181115_01_029,2018,98.95225957489188,1669.975506734007,1641.7071419778565,62.60316550366532,69.11300223737757,-75.72449326710225,-107.86587376989905,28.268364756150504,-6.509836733712248
X61a,HiCARS,Data_20121016_02_007,2012,640.8117292755928,1971.4629983164984,2034.665548081887,72.01276172589385,58.18120110274418,-76.01257992615713,-107.34869783294326,-63.20254976538854,13.83156062314967
X61a,HiCARS,Data_20121016_02_011,2012,284.4884826332483,2112.399892255892,2131.97563951189,68.7210266385081,62.72726026351463,-76.11536589064882,-107.34703806089072,-19.575747255998067,5.993766374993477
X61a,HiCARS,Data_20121016_02_021,2012,532.4909967370561,2398.404661616162,2370.827682112807,77.0887178415982,67.60862559106143,-76.29745346811956,-107.3707889350658,27.576979503354778,9.48009225053677
X61a,HiCARS,Data_20121016_02_025,2012,268.18767877632774,2369.1715909090917,2353.1349382164426,80.26419715108432,72.11375803538411,-76.37694680130559,-107.38887107762724,16.036652692649113,8.150439115700209
X61a,HiCARS,Data_20121016_02_030,2012,444.80788400575653,2328.555031986532,2317.749450423714,80.34724458566645,63.95956452411277,-76.43882116164579,-107.41323150133847,10.805581562818134,16.387680061553674
X61a,HiCARS,Data_20121016_02_035,2012,658.9304397252234,2058.158436026936,2300.056706527351,72.46156644178492,65.29729404152017,-76.52419093788404,-107.43072052201796,-241.89827050041458,7.16427240026475
X61a,HiCARS,Data_20121023_04_072,2012,646.7583175612119,1620.1279983164982,1798.0953523748472,64.16752605118681,61.800597918370705,-75.8566697559278,-107.30148241122833,-177.96735405834897,2.3669281328161063
X61a,HiCARS,Data_20141103_04_017,2014,1645.596236194689,1792.1568804713802,1613.0825046305501,62.03415346950519,59.12197374475994,-75.73749525550524,-107.29587845826036,179.07437584083004,2.9121797247452506
